Price,Adj Close,Close,High,Low,Open,Volume,Company Name,Ticker Symbol,Previous Close,Average Volume,Market Cap
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,
Date,,,,,,,,,,,
2008-01-02 00:00:00+00:00,5.8763427734375,6.958570957183838,7.1521430015563965,6.876786231994629,7.116786003112793,1079178800,Apple Inc.,AAPL,,,105184363757.15967
2008-01-03 00:00:00+00:00,5.879054546356201,6.961785793304443,7.049643039703369,6.881785869598389,6.978929042816162,842066400,Apple Inc.,AAPL,6.958570957183838,,105232958575.55127
2008-01-04 00:00:00+00:00,5.430275917053223,6.430356979370117,6.892857074737549,6.3889288902282715,6.837500095367432,1455832000,Apple Inc.,AAPL,6.961785793304443,,97199987147.96289
2008-01-07 00:00:00+00:00,5.357593059539795,6.34428596496582,6.557143211364746,6.0796427726745605,6.473214149475098,2072193200,Apple Inc.,AAPL,6.430356979370117,,95898954946.99023
2008-01-08 00:00:00+00:00,5.164870262145996,6.1160712242126465,6.5164289474487305,6.099999904632568,6.433570861816406,1523816000,Apple Inc.,AAPL,6.34428596496582,,92449306670.95361
2008-01-09 00:00:00+00:00,5.410675048828125,6.4071431159973145,6.410714149475098,6.010714054107666,6.117856979370117,1813882000,Apple Inc.,AAPL,6.1160712242126465,,96849091042.39209
2008-01-10 00:00:00+00:00,5.369052886962891,6.3578572273254395,6.464285850524902,6.26464319229126,6.3421430587768555,1482975200,Apple Inc.,AAPL,6.4071431159973145,,96104095428.48584
2008-01-11 00:00:00+00:00,5.208300590515137,6.167500019073486,6.351786136627197,6.0714287757873535,6.285714149475098,1232285600,Apple Inc.,AAPL,6.3578572273254395,,93226694025.271
2008-01-14 00:00:00+00:00,5.391973972320557,6.385000228881836,6.4078569412231445,6.256071090698242,6.340000152587891,1100450400,Apple Inc.,AAPL,6.167500019073486,,96514383599.25195
2008-01-15 00:00:00+00:00,5.098217964172363,6.037143230438232,6.400713920593262,5.880713939666748,6.347143173217773,2343278000,Apple Inc.,AAPL,6.385000228881836,,91256246938.01807
2008-01-16 00:00:00+00:00,4.8147172927856445,5.7014288902282715,6.036070823669434,5.596428871154785,5.901071071624756,2213845200,Apple Inc.,AAPL,6.037143230438232,,86181656264.67236
2008-01-17 00:00:00+00:00,4.852415084838867,5.746070861816406,5.90571403503418,5.6578569412231445,5.768214225769043,1757859600,Apple Inc.,AAPL,5.7014288902282715,,86856455358.80469
2008-01-18 00:00:00+00:00,4.866588592529297,5.762856960296631,5.919642925262451,5.700356960296631,5.775356769561768,1724343600,Apple Inc.,AAPL,5.746070861816406,,87110190658.6919
2008-01-22 00:00:00+00:00,4.694075107574463,5.558570861816406,5.713571071624756,5.214285850524902,5.2878570556640625,2434754000,Apple Inc.,AAPL,5.762856960296631,,84022242942.80469
2008-01-23 00:00:00+00:00,4.194326877593994,4.966785907745361,5.0,4.505000114440918,4.86392879486084,3372969600,Apple Inc.,AAPL,5.558570861816406,,75076940199.17725
2008-01-24 00:00:00+00:00,4.089673042297363,4.8428568840026855,5.025000095367432,4.7146430015563965,4.999642848968506,2005866800,Apple Inc.,AAPL,4.966785907745361,,73203653917.60791
2008-01-25 00:00:00+00:00,3.9210805892944336,4.643214225769043,4.96750020980835,4.628929138183594,4.963929176330566,1554739200,Apple Inc.,AAPL,4.8428568840026855,,70185895513.71973
2008-01-28 00:00:00+00:00,3.9210805892944336,4.643214225769043,4.757143020629883,4.51607084274292,4.57714319229126,1474844000,Apple Inc.,AAPL,4.643214225769043,,70185895513.71973
2008-01-29 00:00:00+00:00,3.9672224521636963,4.697856903076172,4.742499828338623,4.60892915725708,4.683928966522217,1099982800,Apple Inc.,AAPL,4.643214225769043,,71011863270.8789
2008-01-30 00:00:00+00:00,3.9865267276763916,4.720714092254639,4.837500095367432,4.642857074737549,4.69178581237793,1243051600,Apple Inc.,AAPL,4.697856903076172,,71357367960.82275
2008-01-31 00:00:00+00:00,4.08243465423584,4.834286212921143,4.880356788635254,4.621428966522217,4.623213768005371,1345674400,Apple Inc.,AAPL,4.720714092254639,,73074101371.51318
2008-02-01 00:00:00+00:00,4.033876419067383,4.776785850524902,4.878213882446289,4.720714092254639,4.865714073181152,1010744000,Apple Inc.,AAPL,4.834286212921143,,72204937419.36426
2008-02-04 00:00:00+00:00,3.970543384552002,4.701786041259766,4.853570938110352,4.693571090698242,4.793213844299316,899234000,Apple Inc.,AAPL,4.776785850524902,,71071255336.07422
2008-02-05 00:00:00+00:00,3.9014742374420166,4.619999885559082,4.785714149475098,4.603570938110352,4.658214092254639,1141042000,Apple Inc.,AAPL,4.701786041259766,,69834992200.37402
2008-02-06 00:00:00+00:00,3.6794991493225098,4.357142925262451,4.711429119110107,4.348928928375244,4.672500133514404,1573272400,Apple Inc.,AAPL,4.619999885559082,,65861699077.68213
2008-02-07 00:00:00+00:00,3.6565780639648438,4.329999923706055,4.4564290046691895,4.18821382522583,4.284643173217773,2083331600,Apple Inc.,AAPL,4.357142925262451,,65451410906.916016
2008-02-08 00:00:00+00:00,3.7844557762145996,4.481429100036621,4.489285945892334,4.3428568840026855,4.360000133514404,1355972800,Apple Inc.,AAPL,4.329999923706055,,67740383982.65332
2008-02-11 00:00:00+00:00,3.904189348220825,4.623213768005371,4.6421427726745605,4.5428571701049805,4.571785926818848,1201432400,Apple Inc.,AAPL,4.481429100036621,,69883572603.21582
2008-02-12 00:00:00+00:00,3.7657582759857178,4.459286212921143,4.6785712242126465,4.414999961853027,4.6678571701049805,1225980000,Apple Inc.,AAPL,4.623213768005371,,67405676539.51318
2008-02-13 00:00:00+00:00,3.902682304382324,4.621428966522217,4.635000228881836,4.486785888671875,4.524285793304443,968534000,Apple Inc.,AAPL,4.459286212921143,1554447720.0,69856593901.75635
2008-02-14 00:00:00+00:00,3.844172477722168,4.552143096923828,4.67142915725708,4.536070823669434,4.621428966522217,954097200,Apple Inc.,AAPL,4.621428966522217,1550278333.3333333,68809282585.1211
2008-02-15 00:00:00+00:00,3.758819103240967,4.451070785522461,4.538570880889893,4.430714130401611,4.509643077850342,901300400,Apple Inc.,AAPL,4.552143096923828,1552252800.0,67281493785.7207
2008-02-19 00:00:00+00:00,3.6849279403686523,4.3635711669921875,4.526785850524902,4.3371429443359375,4.499642848968506,1005046000,Apple Inc.,AAPL,4.451070785522461,1537226600.0,65958867091.140625
2008-02-20 00:00:00+00:00,3.734391212463379,4.42214298248291,4.449999809265137,4.345714092254639,4.364285945892334,967439200,Apple Inc.,AAPL,4.3635711669921875,1500401466.6666667,66844226913.49512
2008-02-21 00:00:00+00:00,3.66562557220459,4.340713977813721,4.516786098480225,4.316429138183594,4.501786231994629,938114800,Apple Inc.,AAPL,4.42214298248291,1480878093.3333333,65613362401.19678
2008-02-22 00:00:00+00:00,3.6028940677642822,4.2664289474487305,4.375357151031494,4.138214111328125,4.37428617477417,1529878000,Apple Inc.,AAPL,4.340713977813721,1471411293.3333333,64490484772.48535
2008-02-25 00:00:00+00:00,3.6113390922546387,4.276429176330566,4.291786193847656,4.166429042816162,4.23535680770874,1256774400,Apple Inc.,AAPL,4.2664289474487305,1463871266.6666667,64641646227.737305
2008-02-26 00:00:00+00:00,3.593543529510498,4.255356788635254,4.324643135070801,4.122857093811035,4.2014288902282715,1504888000,Apple Inc.,AAPL,4.276429176330566,1472958013.3333333,64323120239.25293
2008-02-27 00:00:00+00:00,3.7084522247314453,4.3914289474487305,4.3946428298950195,4.21750020980835,4.222499847412109,1475138000,Apple Inc.,AAPL,4.255356788635254,1485447600.0,66379959716.48535
2008-02-28 00:00:00+00:00,3.918064594268799,4.63964319229126,4.721428871154785,4.491786003112793,4.5428571701049805,1618254400,Apple Inc.,AAPL,4.3914289474487305,1461280146.6666667,70131916487.47607
2008-02-29 00:00:00+00:00,3.7705819606781006,4.465000152587891,4.650356769561768,4.4571428298950195,4.617499828338623,1255480800,Apple Inc.,AAPL,4.63964319229126,1429334666.6666667,67492047306.16797
2008-03-03 00:00:00+00:00,3.6713550090789795,4.347499847412109,4.49928617477417,4.214285850524902,4.444285869598389,1593043200,Apple Inc.,AAPL,4.465000152587891,1423840786.6666667,65715936245.83203
2008-03-04 00:00:00+00:00,3.7585184574127197,4.450714111328125,4.460000038146973,4.300000190734863,4.356785774230957,1785383600,Apple Inc.,AAPL,4.347499847412109,1425875453.3333333,67276102370.09375
2008-03-05 00:00:00+00:00,3.7545976638793945,4.446071147918701,4.46928596496582,4.3660712242126465,4.413570880889893,1221836000,Apple Inc.,AAPL,4.450714111328125,1385444853.3333333,67205920265.86963
2008-03-06 00:00:00+00:00,3.647228479385376,4.318929195404053,4.5535712242126465,4.314642906188965,4.450356960296631,1473698800,Apple Inc.,AAPL,4.446071147918701,1322135826.6666667,65284067997.0083
2008-03-07 00:00:00+00:00,3.6870384216308594,4.3660712242126465,4.3921427726745605,4.251786231994629,4.300356864929199,1230462800,Apple Inc.,AAPL,4.318929195404053,1296289026.6666667,65996657454.95361
2008-03-10 00:00:00+00:00,3.609830856323242,4.2746429443359375,4.409286022186279,4.263214111328125,4.356429100036621,999588800,Apple Inc.,AAPL,4.3660712242126465,1277784013.3333333,64614645902.953125
2008-03-11 00:00:00+00:00,3.8408544063568115,4.548213958740234,4.552856922149658,4.357142925262451,4.432143211364746,1163943200,Apple Inc.,AAPL,4.2746429443359375,1267420653.3333333,68749890519.92578
2008-03-12 00:00:00+00:00,3.8010435104370117,4.501070976257324,4.595714092254639,4.4703569412231445,4.537143230438232,1059629200,Apple Inc.,AAPL,4.548213958740234,1266075533.3333333,68037286646.430664
2008-03-13 00:00:00+00:00,3.8586485385894775,4.569285869598389,4.625,4.392857074737549,4.432143211364746,1262102800,Apple Inc.,AAPL,4.501070976257324,1266710573.3333333,69068409300.63525
2008-03-14 00:00:00+00:00,3.818537473678589,4.521786212921143,4.653571128845215,4.435713768005371,4.638570785522461,1156640800,Apple Inc.,AAPL,4.569285869598389,1260409453.3333333,68350414011.51318
2008-03-17 00:00:00+00:00,3.8221538066864014,4.526071071624756,4.59250020980835,4.376786231994629,4.376786231994629,1072598800,Apple Inc.,AAPL,4.521786212921143,1262471280.0,68415183076.785645
2008-03-18 00:00:00+00:00,4.0058274269104,4.743570804595947,4.75,4.5953569412231445,4.6135711669921875,1205120000,Apple Inc.,AAPL,4.526071071624756,1272667480.0,71702865442.9917
2008-03-19 00:00:00+00:00,3.910825729370117,4.631071090698242,4.7960710525512695,4.631071090698242,4.75428581237793,1010536800,Apple Inc.,AAPL,4.743570804595947,1268317306.6666667,70002342318.05664
2008-03-20 00:00:00+00:00,4.0194010734558105,4.759643077850342,4.760356903076172,4.6135711669921875,4.682857036590576,908787600,Apple Inc.,AAPL,4.631071090698242,1246167813.3333333,71945810703.8501
2008-03-24 00:00:00+00:00,4.208199977874756,4.983213901519775,5.0303568840026855,4.772857189178467,4.786070823669434,1066920400,Apple Inc.,AAPL,4.759643077850342,1212287440.0,75325262460.1128
2008-03-25 00:00:00+00:00,4.251931667327881,5.034999847412109,5.110713958740234,4.9046430587768555,4.998570919036865,1052391200,Apple Inc.,AAPL,4.983213901519775,1202168053.3333333,76108048437.83203
2008-03-26 00:00:00+00:00,4.374985694885254,5.180714130401611,5.204999923706055,5.022857189178467,5.031071186065674,1182084400,Apple Inc.,AAPL,5.034999847412109,1201523120.0,78310636331.36475
2008-03-27 00:00:00+00:00,4.229916572570801,5.0089287757873535,5.189642906188965,4.999642848968506,5.176785945892334,999829600,Apple Inc.,AAPL,5.180714130401611,1193984773.3333333,75713963345.04639
2008-03-28 00:00:00+00:00,4.31315803527832,5.107500076293945,5.166070938110352,5.057143211364746,5.064286231994629,714610400,Apple Inc.,AAPL,5.0089287757873535,1185520653.3333333,77203947365.08398
2008-03-31 00:00:00+00:00,4.327937126159668,5.125,5.2039289474487305,5.090000152587891,5.116786003112793,768065200,Apple Inc.,AAPL,5.107500076293945,1179319586.6666667,77468472704.0
2008-04-01 00:00:00+00:00,4.509799003601074,5.340356826782227,5.34499979019165,5.128929138183594,5.224999904632568,1032567200,Apple Inc.,AAPL,5.125,1183695146.6666667,80723763329.79492
2008-04-02 00:00:00+00:00,4.448272228240967,5.267499923706055,5.400000095367432,5.208929061889648,5.313570976257324,1044968400,Apple Inc.,AAPL,5.340356826782227,1185025893.3333333,79622472986.91602
2008-04-03 00:00:00+00:00,4.5725321769714355,5.414642810821533,5.486785888671875,5.25,5.252142906188965,1051568000,Apple Inc.,AAPL,5.267499923706055,1187830186.6666667,81846655374.05615
2008-04-04 00:00:00+00:00,4.616864204406738,5.4671430587768555,5.525356769561768,5.3839287757873535,5.435357093811035,854417200,Apple Inc.,AAPL,5.414642810821533,1185040266.6666667,82640238598.5791
2008-04-07 00:00:00+00:00,4.701616287231445,5.567500114440918,5.703214168548584,5.539642810821533,5.576070785522461,1158326400,Apple Inc.,AAPL,5.4671430587768555,1172655213.3333333,84157215735.62598
2008-04-08 00:00:00+00:00,4.609629154205322,5.458570957183838,5.587500095367432,5.440000057220459,5.48392915725708,1014294400,Apple Inc.,AAPL,5.567500114440918,1164572546.6666667,82510664429.15967
2008-04-09 00:00:00+00:00,4.567403793334961,5.408570766448975,5.496070861816406,5.373570919036865,5.4753570556640625,873398400,Apple Inc.,AAPL,5.458570957183838,1143522893.3333333,81754871568.4497
2008-04-10 00:00:00+00:00,4.661201477050781,5.5196428298950195,5.550714015960693,5.378571033477783,5.397500038146973,955763200,Apple Inc.,AAPL,5.408570766448975,1126210400.0,83433814615.32715
2008-04-11 00:00:00+00:00,4.437717437744141,5.255000114440918,5.474999904632568,5.228570938110352,5.454286098480225,1210076000,Apple Inc.,AAPL,5.5196428298950195,1112604453.3333333,79433528375.62598
2008-04-14 00:00:00+00:00,4.457020282745361,5.277856826782227,5.330357074737549,5.162143230438232,5.241786003112793,845087600,Apple Inc.,AAPL,5.255000114440918,1098924680.0,79779025857.79492
2008-04-15 00:00:00+00:00,4.475115776062012,5.299285888671875,5.347143173217773,5.204286098480225,5.335713863372803,698037200,Apple Inc.,AAPL,5.277856826782227,1069091146.6666666,80102943261.90625
2008-04-16 00:00:00+00:00,4.635566234588623,5.489285945892334,5.503571033477783,5.37928581237793,5.4185709953308105,795774000,Apple Inc.,AAPL,5.299285888671875,1036104160.0,82974946041.71924
2008-04-17 00:00:00+00:00,4.6593918800354,5.517499923706055,5.5714287757873535,5.476786136627197,5.506071090698242,704267200,Apple Inc.,AAPL,5.489285945892334,1018851866.6666666,83401422874.91602
2008-04-18 00:00:00+00:00,4.856939792633057,5.751429080963135,5.795000076293945,5.656428813934326,5.682857036590576,1026765600,Apple Inc.,AAPL,5.517499923706055,1003954093.3333334,86937449125.38232
2008-04-21 00:00:00+00:00,5.071676254272461,6.005713939666748,6.017857074737549,5.7771430015563965,5.793213844299316,1039152800,Apple Inc.,AAPL,5.751429080963135,997577093.3333334,90781168078.65479
2008-04-22 00:00:00+00:00,4.831604957580566,5.721428871154785,6.0,5.646070957183838,5.978570938110352,1439572400,Apple Inc.,AAPL,6.005713939666748,1012243213.3333334,86483971967.40137
2008-04-23 00:00:00+00:00,4.912733554840088,5.817500114440918,5.887143135070801,5.752857208251953,5.85892915725708,1504190800,Apple Inc.,AAPL,5.721428871154785,1023584800.0,87936165623.62598
2008-04-24 00:00:00+00:00,5.09520149230957,6.033570766448975,6.070713996887207,5.685357093811035,5.90500020980835,1696066400,Apple Inc.,AAPL,5.817500114440918,1044799373.3333334,91202246288.4497
2008-04-25 00:00:00+00:00,5.119027137756348,6.06178617477417,6.110713958740234,5.943571090698242,6.096428871154785,992474000,Apple Inc.,AAPL,6.033570766448975,1035811746.6666666,91628744744.97119
2008-04-28 00:00:00+00:00,5.194730281829834,6.151429176330566,6.205357074737549,6.0403571128845215,6.0625,787214400,Apple Inc.,AAPL,6.06178617477417,1023497533.3333334,92983770387.7373
2008-04-29 00:00:00+00:00,5.279479026794434,6.251786231994629,6.273571014404297,6.080357074737549,6.1110711097717285,923476400,Apple Inc.,AAPL,6.151429176330566,1018526786.6666666,94500747524.78418
